i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
1,3,5,2,2,2,3,1,1,0.22505019599338993,16.0,,
1,3,5,2,2,2,3,1,2,0.16581193800084293,16.0,,
1,3,5,2,2,2,3,1,3,0.16306473000440747,16.0,,
1,3,5,2,2,2,3,2,1,7.144801202230155e-05,,0.0,
1,3,5,2,2,2,3,2,2,0.04033082700334489,,0.0,
1,3,5,2,2,2,3,2,3,0.03680754400556907,,0.0,
1,3,5,2,2,2,3,3,1,6.648799171671271e-05,,,0.0
1,3,5,2,2,2,3,3,2,0.041575328999897465,,,0.0
1,3,5,2,2,2,3,3,3,0.00012515499838627875,,,0.0
1,4,5,2,2,2,4,1,1,0.2916556640120689,21.0,,
1,4,5,2,2,2,4,1,2,0.17165842099348083,21.0,,
1,4,5,2,2,2,4,1,3,0.17546044100890867,21.0,,
1,4,5,2,2,2,4,2,1,6.257698987610638e-05,,0.0,
1,4,5,2,2,2,4,2,2,0.05341775601846166,,0.0,
1,4,5,2,2,2,4,2,3,0.04134101199451834,,0.0,
1,4,5,2,2,2,4,3,1,7.354200351983309e-05,,,0.0
1,4,5,2,2,2,4,3,2,0.04155053501017392,,,0.0
1,4,5,2,2,2,4,3,3,8.897800580598414e-05,,,0.0
1,5,5,2,2,2,5,1,1,0.33521895500598475,26.0,,
1,5,5,2,2,2,5,1,2,0.1694091829995159,26.0,,
1,5,5,2,2,2,5,1,3,0.16916355097782798,26.0,,
1,5,5,2,2,2,5,2,1,0.0001854279835242778,,0.0,
1,5,5,2,2,2,5,2,2,0.046871813014149666,,0.0,
1,5,5,2,2,2,5,2,3,0.05063814399181865,,0.0,
1,5,5,2,2,2,5,3,1,7.528901915065944e-05,,,0.0
1,5,5,2,2,2,5,3,2,0.036996882990933955,,,0.0
1,5,5,2,2,2,5,3,3,8.58349958434701e-05,,,0.0
1,6,5,2,2,2,6,1,1,0.41121814399957657,31.0,,
1,6,5,2,2,2,6,1,2,0.17713090500910766,31.0,,
1,6,5,2,2,2,6,1,3,0.16473624200443737,31.0,,
1,6,5,2,2,2,6,2,1,7.731499499641359e-05,,0.0,
1,6,5,2,2,2,6,2,2,0.04611480300081894,,0.0,
1,6,5,2,2,2,6,2,3,0.04244045299128629,,0.0,
1,6,5,2,2,2,6,3,1,4.630500916391611e-05,,,0.0
1,6,5,2,2,2,6,3,2,0.03506884499802254,,,0.0
1,6,5,2,2,2,6,3,3,8.513699867762625e-05,,,0.0
1,7,5,2,2,2,7,1,1,0.48717494000447914,36.0,,
1,7,5,2,2,2,7,1,2,0.1772944730182644,36.0,,
1,7,5,2,2,2,7,1,3,0.18012311501661316,36.0,,
1,7,5,2,2,2,7,2,1,8.54159879963845e-05,,0.0,
1,7,5,2,2,2,7,2,2,0.04977113401400857,,0.0,
1,7,5,2,2,2,7,2,3,0.04589529198710807,,0.0,
1,7,5,2,2,2,7,3,1,4.8260000767186284e-05,,,0.0
1,7,5,2,2,2,7,3,2,0.047677640977781266,,,0.0
1,7,5,2,2,2,7,3,3,9.358700481243432e-05,,,0.0
1,8,5,2,2,2,8,1,1,4.800484964012867,42.0,,
1,8,5,2,2,2,8,1,2,3.6664416620042175,42.0,,
1,8,5,2,2,2,8,1,3,2.742321492987685,42.0,,
1,8,5,2,2,2,8,2,1,0.00017767600365914404,,0.0,
1,8,5,2,2,2,8,2,2,0.05871389101957902,,0.0,
1,8,5,2,2,2,8,2,3,0.05157792801037431,,0.0,
1,8,5,2,2,2,8,3,1,4.6932982513681054e-05,,,0.0
1,8,5,2,2,2,8,3,2,0.04027628098265268,,,0.0
1,8,5,2,2,2,8,3,3,9.505398338660598e-05,,,0.0
1,9,5,2,2,2,9,1,1,16.07373870702577,47.0,,
1,9,5,2,2,2,9,1,2,0.33045172900892794,47.0,,
1,9,5,2,2,2,9,1,3,0.4688925880182069,47.0,,
1,9,5,2,2,2,9,2,1,0.0001627309829927981,,0.0,
1,9,5,2,2,2,9,2,2,0.06637401401530951,,0.0,
1,9,5,2,2,2,9,2,3,0.05561293798382394,,0.0,
1,9,5,2,2,2,9,3,1,4.8609013902023435e-05,,,0.0
1,9,5,2,2,2,9,3,2,0.054372417012928054,,,0.0
1,9,5,2,2,2,9,3,3,9.575299918651581e-05,,,0.0
1,10,5,2,2,2,10,1,1,0.7340205759974197,52.0,,
1,10,5,2,2,2,10,1,2,0.26314219197956845,52.0,,
1,10,5,2,2,2,10,1,3,0.23534752597333863,52.0,,
1,10,5,2,2,2,10,2,1,0.00010532001033425331,,0.0,
1,10,5,2,2,2,10,2,2,0.052471964998403564,,0.0,
1,10,5,2,2,2,10,2,3,0.05287795400363393,,0.0,
1,10,5,2,2,2,10,3,1,4.7353008994832635e-05,,,0.0
1,10,5,2,2,2,10,3,2,0.049140535993501544,,,0.0
1,10,5,2,2,2,10,3,3,0.00010266699246130884,,,0.0
2,3,5,2,2,2,3,1,1,0.21375176301808096,24.0,,
2,3,5,2,2,2,3,1,2,0.16342036201967858,24.0,,
2,3,5,2,2,2,3,1,3,0.12992497099912725,24.0,,
2,3,5,2,2,2,3,2,1,5.859701195731759e-05,,0.0,
2,3,5,2,2,2,3,2,2,0.04035869298968464,,0.0,
2,3,5,2,2,2,3,2,3,0.04825969800003804,,0.0,
2,3,5,2,2,2,3,3,1,4.4419022742658854e-05,,,0.0
2,3,5,2,2,2,3,3,2,0.04432665600324981,,,0.0
2,3,5,2,2,2,3,3,3,8.325098315253854e-05,,,0.0
2,4,5,2,2,2,4,1,1,0.3837494979961775,42.0,,
2,4,5,2,2,2,4,1,2,0.2340715950122103,42.0,,
2,4,5,2,2,2,4,1,3,0.21550896900589578,42.0,,
2,4,5,2,2,2,4,2,1,0.00016405800124630332,,0.0,
2,4,5,2,2,2,4,2,2,0.04120105001493357,,0.0,
2,4,5,2,2,2,4,2,3,0.040106775995809585,,0.0,
2,4,5,2,2,2,4,3,1,4.504801472648978e-05,,,0.0
2,4,5,2,2,2,4,3,2,0.03504363200045191,,,0.0
2,4,5,2,2,2,4,3,3,8.744100341573358e-05,,,0.0
2,5,5,2,2,2,5,1,1,0.42570860401610844,50.0,,
2,5,5,2,2,2,5,1,2,0.2511651100066956,50.0,,
2,5,5,2,2,2,5,1,3,0.2178073060058523,50.0,,
2,5,5,2,2,2,5,2,1,8.758099284023046e-05,,0.0,
2,5,5,2,2,2,5,2,2,0.04499482800019905,,0.0,
2,5,5,2,2,2,5,2,3,0.04760039699613117,,0.0,
2,5,5,2,2,2,5,3,1,5.091397906653583e-05,,,0.0
2,5,5,2,2,2,5,3,2,0.03272476198617369,,,0.0
2,5,5,2,2,2,5,3,3,8.86979978531599e-05,,,0.0
2,6,5,2,2,2,6,1,1,0.5469540499907453,58.0,,
2,6,5,2,2,2,6,1,2,0.2227003860170953,58.0,,
2,6,5,2,2,2,6,1,3,0.21416724802111275,58.0,,
2,6,5,2,2,2,6,2,1,7.717401604168117e-05,,0.0,
2,6,5,2,2,2,6,2,2,0.052630016987677664,,0.0,
2,6,5,2,2,2,6,2,3,0.03967585600912571,,0.0,
2,6,5,2,2,2,6,3,1,5.5034004617482424e-05,,,0.0
2,6,5,2,2,2,6,3,2,0.033610558981308714,,,0.0
2,6,5,2,2,2,6,3,3,8.115600212477148e-05,,,0.0
2,7,5,2,2,2,7,1,1,0.6429087100259494,78.0,,
2,7,5,2,2,2,7,1,2,0.245231603999855,78.0,,
2,7,5,2,2,2,7,1,3,0.23356210300698876,78.0,,
2,7,5,2,2,2,7,2,1,8.84890032466501e-05,,0.0,
2,7,5,2,2,2,7,2,2,0.04818273297860287,,0.0,
2,7,5,2,2,2,7,2,3,0.0455221300071571,,0.0,
2,7,5,2,2,2,7,3,1,4.5326974941417575e-05,,,0.0
2,7,5,2,2,2,7,3,2,0.03369597499840893,,,0.0
2,7,5,2,2,2,7,3,3,8.953700307756662e-05,,,0.0
2,8,5,2,2,2,8,1,1,0.6745644819748122,76.0,,
2,8,5,2,2,2,8,1,2,0.24288423798861913,76.0,,
2,8,5,2,2,2,8,1,3,0.2363342430035118,76.0,,
2,8,5,2,2,2,8,2,1,0.0002403940015938133,,0.0,
2,8,5,2,2,2,8,2,2,0.05038105699350126,,0.0,
2,8,5,2,2,2,8,2,3,0.04870898701483384,,0.0,
2,8,5,2,2,2,8,3,1,4.693301161751151e-05,,,0.0
2,8,5,2,2,2,8,3,2,0.035196934011764824,,,0.0
2,8,5,2,2,2,8,3,3,0.00010273599764332175,,,0.0
2,9,5,2,2,2,9,1,1,0.8220138890028466,94.0,,
2,9,5,2,2,2,9,1,2,0.22910567099461332,94.0,,
2,9,5,2,2,2,9,1,3,0.23112506099278107,94.0,,
2,9,5,2,2,2,9,2,1,0.00012662200606428087,,0.0,
2,9,5,2,2,2,9,2,2,0.04593188801663928,,0.0,
2,9,5,2,2,2,9,2,3,0.05392990299151279,,0.0,
2,9,5,2,2,2,9,3,1,5.2032002713531256e-05,,,0.0
2,9,5,2,2,2,9,3,2,0.04061089098104276,,,0.0
2,9,5,2,2,2,9,3,3,9.016500553116202e-05,,,0.0
2,10,5,2,2,2,10,1,1,0.9241916870232671,102.0,,
2,10,5,2,2,2,10,1,2,0.2905798989813775,102.0,,
2,10,5,2,2,2,10,1,3,0.2599790100066457,102.0,,
2,10,5,2,2,2,10,2,1,0.00011139697744511068,,0.0,
2,10,5,2,2,2,10,2,2,0.05092602901277132,,0.0,
2,10,5,2,2,2,10,2,3,0.049523407011292875,,0.0,
2,10,5,2,2,2,10,3,1,5.286998930387199e-05,,,0.0
2,10,5,2,2,2,10,3,2,0.047948416002327576,,,0.0
2,10,5,2,2,2,10,3,3,0.0001104889961425215,,,0.0
3,3,5,2,2,2,3,1,1,0.17702411700156517,12.0,,
3,3,5,2,2,2,3,1,2,0.24187014199560508,12.0,,
3,3,5,2,2,2,3,1,3,0.22424115499597974,12.0,,
3,3,5,2,2,2,3,2,1,5.789898568764329e-05,,0.0,
3,3,5,2,2,2,3,2,2,0.05109253100818023,,0.0,
3,3,5,2,2,2,3,2,3,0.04817121001542546,,0.0,
3,3,5,2,2,2,3,3,1,4.40700096078217e-05,,,0.0
3,3,5,2,2,2,3,3,2,0.04699571101809852,,,0.0
3,3,5,2,2,2,3,3,3,9.819699334912002e-05,,,0.0
3,4,5,2,2,2,4,1,1,0.25010198599193245,15.0,,
3,4,5,2,2,2,4,1,2,0.18326639200677164,15.0,,
3,4,5,2,2,2,4,1,3,0.16632177899009548,15.0,,
3,4,5,2,2,2,4,2,1,7.018999895080924e-05,,0.0,
3,4,5,2,2,2,4,2,2,0.04784099999233149,,0.0,
3,4,5,2,2,2,4,2,3,0.04148481399170123,,0.0,
3,4,5,2,2,2,4,3,1,4.609499592334032e-05,,,0.0
3,4,5,2,2,2,4,3,2,0.035849461011821404,,,0.0
3,4,5,2,2,2,4,3,3,8.541601710021496e-05,,,0.0
3,5,5,2,2,2,5,1,1,0.31118356599472463,18.0,,
3,5,5,2,2,2,5,1,2,0.17274228800670244,18.0,,
3,5,5,2,2,2,5,1,3,0.17464595200726762,18.0,,
3,5,5,2,2,2,5,2,1,8.206302300095558e-05,,0.0,
3,5,5,2,2,2,5,2,2,0.04982337501132861,,0.0,
3,5,5,2,2,2,5,2,3,0.053734207001980394,,0.0,
3,5,5,2,2,2,5,3,1,4.483800148591399e-05,,,0.0
3,5,5,2,2,2,5,3,2,0.0405363000172656,,,0.0
3,5,5,2,2,2,5,3,3,8.611398516222835e-05,,,0.0
3,6,5,2,2,2,6,1,1,0.3724491779867094,22.0,,
3,6,5,2,2,2,6,1,2,0.1941453590115998,22.0,,
3,6,5,2,2,2,6,1,3,0.20261340498109348,22.0,,
3,6,5,2,2,2,6,2,1,8.171400986611843e-05,,0.0,
3,6,5,2,2,2,6,2,2,0.05396349699003622,,0.0,
3,6,5,2,2,2,6,2,3,0.05608562397537753,,0.0,
3,6,5,2,2,2,6,3,1,6.697801291011274e-05,,,0.0
3,6,5,2,2,2,6,3,2,0.09229295200202614,,,0.0
3,6,5,2,2,2,6,3,3,0.0015129719977267087,,,0.0
3,7,5,2,2,2,7,1,1,1.0750632470007986,28.0,,
3,7,5,2,2,2,7,1,2,0.22097970699542202,28.0,,
3,7,5,2,2,2,7,1,3,0.2197292689816095,28.0,,
3,7,5,2,2,2,7,2,1,0.0001669899793341756,,0.0,
3,7,5,2,2,2,7,2,2,0.04752776198438369,,0.0,
3,7,5,2,2,2,7,2,3,0.04273001500405371,,0.0,
3,7,5,2,2,2,7,3,1,4.951699520461261e-05,,,0.0
3,7,5,2,2,2,7,3,2,0.04394581200904213,,,0.0
3,7,5,2,2,2,7,3,3,9.561298065818846e-05,,,0.0
3,8,5,2,2,2,8,1,1,0.5814960130082909,31.0,,
3,8,5,2,2,2,8,1,2,0.19239779000054114,31.0,,
3,8,5,2,2,2,8,1,3,0.19479760600370355,31.0,,
3,8,5,2,2,2,8,2,1,0.0001081140071619302,,0.0,
3,8,5,2,2,2,8,2,2,0.04837780000525527,,0.0,
3,8,5,2,2,2,8,2,3,0.049626213003648445,,0.0,
3,8,5,2,2,2,8,3,1,6.571999983862042e-05,,,0.0
3,8,5,2,2,2,8,3,2,0.03806824900675565,,,0.0
3,8,5,2,2,2,8,3,3,8.93960241228342e-05,,,0.0
3,9,5,2,2,2,9,1,1,0.5720855979889166,34.0,,
3,9,5,2,2,2,9,1,2,0.20162075100233778,34.0,,
3,9,5,2,2,2,9,1,3,0.186887382005807,34.0,,
3,9,5,2,2,2,9,2,1,0.00010273701627738774,,0.0,
3,9,5,2,2,2,9,2,2,0.044538485002703965,,0.0,
3,9,5,2,2,2,9,2,3,0.04890705700381659,,0.0,
3,9,5,2,2,2,9,3,1,6.404501618817449e-05,,,0.0
3,9,5,2,2,2,9,3,2,0.03869200102053583,,,0.0
3,9,5,2,2,2,9,3,3,9.107301593758166e-05,,,0.0
3,10,5,2,2,2,10,1,1,0.6986613319895696,40.0,,
3,10,5,2,2,2,10,1,2,0.19662570199579932,40.0,,
3,10,5,2,2,2,10,1,3,0.19995070598088205,40.0,,
3,10,5,2,2,2,10,2,1,0.00017858401406556368,,0.0,
3,10,5,2,2,2,10,2,2,0.05674953499692492,,0.0,
3,10,5,2,2,2,10,2,3,0.04126362700480968,,0.0,
3,10,5,2,2,2,10,3,1,5.3149997256696224e-05,,,0.0
3,10,5,2,2,2,10,3,2,0.04188556401641108,,,0.0
3,10,5,2,2,2,10,3,3,0.0001222220016643405,,,0.0
4,3,5,2,2,2,3,1,1,0.13787423699977808,9.0,,
4,3,5,2,2,2,3,1,2,0.091932151990477,9.0,,
4,3,5,2,2,2,3,1,3,0.09095409500878304,9.0,,
4,3,5,2,2,2,3,2,1,5.64310175832361e-05,,0.0,
4,3,5,2,2,2,3,2,2,0.039675367006566375,,0.0,
4,3,5,2,2,2,3,2,3,0.04422287200577557,,0.0,
4,3,5,2,2,2,3,3,1,4.392999107949436e-05,,,0.0
4,3,5,2,2,2,3,3,2,0.038423111982410774,,,0.0
4,3,5,2,2,2,3,3,3,8.31809884402901e-05,,,0.0
4,4,5,2,2,2,4,1,1,0.21664479799801484,12.0,,
4,4,5,2,2,2,4,1,2,0.14887151497532614,12.0,,
4,4,5,2,2,2,4,1,3,0.17029120802180842,12.0,,
4,4,5,2,2,2,4,2,1,6.991098052822053e-05,,0.0,
4,4,5,2,2,2,4,2,2,0.05054420602391474,,0.0,
4,4,5,2,2,2,4,2,3,0.04784993900102563,,0.0,
4,4,5,2,2,2,4,3,1,4.5886001316830516e-05,,,0.0
4,4,5,2,2,2,4,3,2,0.04698942499817349,,,0.0
4,4,5,2,2,2,4,3,3,8.716201409697533e-05,,,0.0
4,5,5,2,2,2,5,1,1,0.25885742899845354,15.0,,
4,5,5,2,2,2,5,1,2,0.13478054699953645,15.0,,
4,5,5,2,2,2,5,1,3,0.1528741890215315,15.0,,
4,5,5,2,2,2,5,2,1,6.963199120946229e-05,,0.0,
4,5,5,2,2,2,5,2,2,0.04348737298278138,,0.0,
4,5,5,2,2,2,5,2,3,0.047922923986334354,,0.0,
4,5,5,2,2,2,5,3,1,4.7981011448428035e-05,,,0.0
4,5,5,2,2,2,5,3,2,0.037381709000328556,,,0.0
4,5,5,2,2,2,5,3,3,8.74419929459691e-05,,,0.0
4,6,5,2,2,2,6,1,1,0.34268401001463644,18.0,,
4,6,5,2,2,2,6,1,2,0.18811442499281839,18.0,,
4,6,5,2,2,2,6,1,3,0.15759608798543923,18.0,,
4,6,5,2,2,2,6,2,1,7.626699516549706e-05,,0.0,
4,6,5,2,2,2,6,2,2,0.04325347501435317,,0.0,
4,6,5,2,2,2,6,2,3,0.04074708101688884,,0.0,
4,6,5,2,2,2,6,3,1,4.6444998588413e-05,,,0.0
4,6,5,2,2,2,6,3,2,0.03854344901628792,,,0.0
4,6,5,2,2,2,6,3,3,8.820899529382586e-05,,,0.0
4,7,5,2,2,2,7,1,1,0.3417129369918257,21.0,,
4,7,5,2,2,2,7,1,2,0.14055341799394228,21.0,,
4,7,5,2,2,2,7,1,3,0.15488149799057283,21.0,,
4,7,5,2,2,2,7,2,1,0.00014450098387897015,,0.0,
4,7,5,2,2,2,7,2,2,0.0637481209996622,,0.0,
4,7,5,2,2,2,7,2,3,0.04327093600295484,,0.0,
4,7,5,2,2,2,7,3,1,5.00759924761951e-05,,,0.0
4,7,5,2,2,2,7,3,2,0.03269892101525329,,,0.0
4,7,5,2,2,2,7,3,3,9.009498171508312e-05,,,0.0
4,8,5,2,2,2,8,1,1,0.4133577320026234,24.0,,
4,8,5,2,2,2,8,1,2,0.2575536319927778,24.0,,
4,8,5,2,2,2,8,1,3,0.185109851998277,24.0,,
4,8,5,2,2,2,8,2,1,0.00012103500193916261,,0.0,
4,8,5,2,2,2,8,2,2,0.037717366009019315,,0.0,
4,8,5,2,2,2,8,2,3,0.04262860500602983,,0.0,
4,8,5,2,2,2,8,3,1,5.251998663879931e-05,,,0.0
4,8,5,2,2,2,8,3,2,0.039516129007097334,,,0.0
4,8,5,2,2,2,8,3,3,9.044501348398626e-05,,,0.0
4,9,5,2,2,2,9,1,1,0.47181293097673915,27.0,,
4,9,5,2,2,2,9,1,2,0.1439881419937592,27.0,,
4,9,5,2,2,2,9,1,3,0.15065442299237475,27.0,,
4,9,5,2,2,2,9,2,1,9.861600119620562e-05,,0.0,
4,9,5,2,2,2,9,2,2,0.046810211992124096,,0.0,
4,9,5,2,2,2,9,2,3,0.04939748300239444,,0.0,
4,9,5,2,2,2,9,3,1,5.0215981900691986e-05,,,0.0
4,9,5,2,2,2,9,3,2,0.03614740402554162,,,0.0
4,9,5,2,2,2,9,3,3,0.00011426000855863094,,,0.0
4,10,5,2,2,2,10,1,1,0.5615578620054293,30.0,,
4,10,5,2,2,2,10,1,2,0.17942714598029852,30.0,,
4,10,5,2,2,2,10,1,3,0.16194957500556484,30.0,,
4,10,5,2,2,2,10,2,1,0.00010601899703033268,,0.0,
4,10,5,2,2,2,10,2,2,0.046984396991319954,,0.0,
4,10,5,2,2,2,10,2,3,0.05006327899172902,,0.0,
4,10,5,2,2,2,10,3,1,4.9098016461357474e-05,,,0.0
4,10,5,2,2,2,10,3,2,0.046399406011914834,,,0.0
4,10,5,2,2,2,10,3,3,9.226100519299507e-05,,,0.0
5,3,5,2,2,2,3,1,1,0.0880794970144052,6.0,,
5,3,5,2,2,2,3,1,2,0.07469602100900374,6.0,,
5,3,5,2,2,2,3,1,3,0.08166366699151695,6.0,,
5,3,5,2,2,2,3,2,1,7.773400284349918e-05,,0.0,
5,3,5,2,2,2,3,2,2,0.04259403300238773,,0.0,
5,3,5,2,2,2,3,2,3,0.04098342399811372,,0.0,
5,3,5,2,2,2,3,3,1,4.476800677366555e-05,,,0.0
5,3,5,2,2,2,3,3,2,0.044164484977955,,,0.0
5,3,5,2,2,2,3,3,3,9.030400542542338e-05,,,0.0
5,4,5,2,2,2,4,1,1,0.1543094270164147,11.0,,
5,4,5,2,2,2,4,1,2,0.12101245601661503,11.0,,
5,4,5,2,2,2,4,1,3,0.10601543702068739,11.0,,
5,4,5,2,2,2,4,2,1,6.341500557027757e-05,,0.0,
5,4,5,2,2,2,4,2,2,0.04767924698535353,,0.0,
5,4,5,2,2,2,4,2,3,0.04919969299226068,,0.0,
5,4,5,2,2,2,4,3,1,4.595500649884343e-05,,,0.0
5,4,5,2,2,2,4,3,2,0.03764263601624407,,,0.0
5,4,5,2,2,2,4,3,3,8.653398253954947e-05,,,0.0
5,5,5,2,2,2,5,1,1,0.18680001102620736,13.0,,
5,5,5,2,2,2,5,1,2,0.10736791300587356,13.0,,
5,5,5,2,2,2,5,1,3,0.11842253099894151,13.0,,
5,5,5,2,2,2,5,2,1,7.005099905654788e-05,,0.0,
5,5,5,2,2,2,5,2,2,0.04889748900313862,,0.0,
5,5,5,2,2,2,5,2,3,0.03697271799319424,,0.0,
5,5,5,2,2,2,5,3,1,4.6164990635588765e-05,,,0.0
5,5,5,2,2,2,5,3,2,0.037724140973296016,,,0.0
5,5,5,2,2,2,5,3,3,8.78610007930547e-05,,,0.0
5,6,5,2,2,2,6,1,1,0.24231957099982537,18.0,,
5,6,5,2,2,2,6,1,2,0.11893027799669653,18.0,,
5,6,5,2,2,2,6,1,3,0.10955953199299984,18.0,,
5,6,5,2,2,2,6,2,1,9.71489935182035e-05,,0.0,
5,6,5,2,2,2,6,2,2,0.049160650989506394,,0.0,
5,6,5,2,2,2,6,2,3,0.03766379799344577,,0.0,
5,6,5,2,2,2,6,3,1,4.658498801290989e-05,,,0.0
5,6,5,2,2,2,6,3,2,0.038051905983593315,,,0.0
5,6,5,2,2,2,6,3,3,8.625400369055569e-05,,,0.0
5,7,5,2,2,2,7,1,1,0.3186132120026741,20.0,,
5,7,5,2,2,2,7,1,2,0.11154456101940013,20.0,,
5,7,5,2,2,2,7,1,3,0.12099303997820243,20.0,,
5,7,5,2,2,2,7,2,1,8.353000157512724e-05,,0.0,
5,7,5,2,2,2,7,2,2,0.04191643398371525,,0.0,
5,7,5,2,2,2,7,2,3,0.043575304007390514,,0.0,
5,7,5,2,2,2,7,3,1,4.7631998313590884e-05,,,0.0
5,7,5,2,2,2,7,3,2,0.04641763502149843,,,0.0
5,7,5,2,2,2,7,3,3,0.00015302299289032817,,,0.0
5,8,5,2,2,2,8,1,1,0.3060034379886929,22.0,,
5,8,5,2,2,2,8,1,2,0.137009043013677,22.0,,
5,8,5,2,2,2,8,1,3,0.21907332001137547,22.0,,
5,8,5,2,2,2,8,2,1,0.0001581899996381253,,0.0,
5,8,5,2,2,2,8,2,2,0.17513093000161462,,0.0,
5,8,5,2,2,2,8,2,3,0.1319470170128625,,0.0,
5,8,5,2,2,2,8,3,1,7.340300362557173e-05,,,0.0
5,8,5,2,2,2,8,3,2,0.08515922297374345,,,0.0
5,8,5,2,2,2,8,3,3,0.00015693297609686852,,,0.0
5,9,5,2,2,2,9,1,1,0.3895331239909865,26.0,,
5,9,5,2,2,2,9,1,2,0.12481663998914883,26.0,,
5,9,5,2,2,2,9,1,3,0.11213388302712701,26.0,,
5,9,5,2,2,2,9,2,1,9.742900147102773e-05,,0.0,
5,9,5,2,2,2,9,2,2,0.04524024997954257,,0.0,
5,9,5,2,2,2,9,2,3,0.05381871500867419,,0.0,
5,9,5,2,2,2,9,3,1,5.161200533621013e-05,,,0.0
5,9,5,2,2,2,9,3,2,0.0348417210043408,,,0.0
5,9,5,2,2,2,9,3,3,9.568300447426736e-05,,,0.0
5,10,5,2,2,2,10,1,1,0.4185342979908455,28.0,,
5,10,5,2,2,2,10,1,2,0.14915213800850324,28.0,,
5,10,5,2,2,2,10,1,3,0.1443529230018612,28.0,,
5,10,5,2,2,2,10,2,1,0.0001250860223080963,,0.0,
5,10,5,2,2,2,10,2,2,0.060647028003586456,,0.0,
5,10,5,2,2,2,10,2,3,0.05486368099809624,,0.0,
5,10,5,2,2,2,10,3,1,5.231201066635549e-05,,,0.0
